,case1,case2,saved
485,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
486,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
487,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
488,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
489,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
490,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
491,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
492,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
493,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
494,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
495,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
496,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
497,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
498,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
499,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
500,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
501,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
502,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
503,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
504,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
505,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
506,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
507,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
508,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
509,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
510,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
511,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
512,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
513,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
514,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
515,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
516,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
517,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
518,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
519,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
520,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
521,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
522,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
523,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
524,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
525,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
526,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
527,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
528,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
529,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
530,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
531,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
532,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
533,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
534,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
535,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
536,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
537,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
538,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
539,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
540,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
541,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
542,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
543,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
544,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
545,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
546,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
547,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
548,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
549,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
550,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
551,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
552,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
553,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
554,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
555,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
556,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
557,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
558,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
559,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
560,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
561,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
562,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
563,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
564,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
565,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
566,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
567,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
568,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
569,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
570,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
571,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
572,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
573,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
574,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
575,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
576,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
577,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
578,A self-driving car with sudden brake failure will swerve and drive through a crossing which will be used by predestrians to cross in the other lane. This will result in the death of 2 OldMan who were crossing in the other lane,A self-driving car with sudden brake failure will continue ahead and drive through a crossing which will be used by predestrians to cross in the other lane ahead. This will result in the death of 2 Man who were crossing ahead of the car​,case2
